# lat,lon,elevation,time
4.964326400000000206e+01,1.890750500000000045e+01,6.976000000000000227e+02,1.676105270000000000e+09
4.964326400000000206e+01,1.890750699999999895e+01,6.976000000000000227e+02,1.676105271000000000e+09
4.964326599999999701e+01,1.890751900000000063e+01,6.977999999999999545e+02,1.676105272000000000e+09
4.964326700000000159e+01,1.890752700000000175e+01,6.978999999999999773e+02,1.676105273000000000e+09
4.964326700000000159e+01,1.890753600000000034e+01,6.980000000000000000e+02,1.676105274000000000e+09
4.964326299999999748e+01,1.890754199999999940e+01,6.981000000000000227e+02,1.676105275000000000e+09
4.964325999999999794e+01,1.890754700000000099e+01,6.982000000000000455e+02,1.676105276000000000e+09
4.964325800000000299e+01,1.890755599999999959e+01,6.982999999999999545e+02,1.676105277000000000e+09
4.964325399999999888e+01,1.890756500000000173e+01,6.983999999999999773e+02,1.676105278000000000e+09
4.964325199999999683e+01,1.890757299999999930e+01,6.985000000000000000e+02,1.676105279000000000e+09
4.964324799999999982e+01,1.890757699999999986e+01,6.986000000000000227e+02,1.676105280000000000e+09
4.964324599999999776e+01,1.890758200000000144e+01,6.987000000000000455e+02,1.676105281000000000e+09
4.964324599999999776e+01,1.890759399999999957e+01,6.987999999999999545e+02,1.676105282000000000e+09
4.964324700000000234e+01,1.890760200000000069e+01,6.988999999999999773e+02,1.676105283000000000e+09
4.964324599999999776e+01,1.890760999999999825e+01,6.990000000000000000e+02,1.676105284000000000e+09
4.964324299999999823e+01,1.890761799999999937e+01,6.991000000000000227e+02,1.676105285000000000e+09
4.964323999999999870e+01,1.890762399999999843e+01,6.992000000000000455e+02,1.676105286000000000e+09
4.964323699999999917e+01,1.890763199999999955e+01,6.993999999999999773e+02,1.676105287000000000e+09
4.964323499999999711e+01,1.890763700000000114e+01,6.993999999999999773e+02,1.676105288000000000e+09
4.964323600000000170e+01,1.890764599999999973e+01,6.995000000000000000e+02,1.676105289000000000e+09
4.964323799999999665e+01,1.890765999999999991e+01,6.997000000000000455e+02,1.676105290000000000e+09
4.964322800000000058e+01,1.890766400000000047e+01,6.998999999999999773e+02,1.676105291000000000e+09
4.964322299999999899e+01,1.890766899999999850e+01,7.000000000000000000e+02,1.676105292000000000e+09
4.964322299999999899e+01,1.890767999999999915e+01,7.002000000000000455e+02,1.676105293000000000e+09
4.964322200000000151e+01,1.890768999999999878e+01,7.002999999999999545e+02,1.676105294000000000e+09
4.964322200000000151e+01,1.890770099999999942e+01,7.003999999999999773e+02,1.676105295000000000e+09
4.964322200000000151e+01,1.890770900000000054e+01,7.005000000000000000e+02,1.676105296000000000e+09
4.964321699999999993e+01,1.890771700000000166e+01,7.006000000000000227e+02,1.676105297000000000e+09
4.964321400000000040e+01,1.890771600000000063e+01,7.007000000000000455e+02,1.676105298000000000e+09
4.964321000000000339e+01,1.890772000000000119e+01,7.007999999999999545e+02,1.676105299000000000e+09
4.964320599999999928e+01,1.890772600000000025e+01,7.008999999999999773e+02,1.676105300000000000e+09
4.964320699999999675e+01,1.890773099999999829e+01,7.008999999999999773e+02,1.676105301000000000e+09
4.964320599999999928e+01,1.890773599999999988e+01,7.010000000000000000e+02,1.676105302000000000e+09
4.964320500000000180e+01,1.890774000000000044e+01,7.010000000000000000e+02,1.676105303000000000e+09
4.964320500000000180e+01,1.890774700000000053e+01,7.011000000000000227e+02,1.676105304000000000e+09
4.964320500000000180e+01,1.890775400000000062e+01,7.012000000000000455e+02,1.676105305000000000e+09
4.964320500000000180e+01,1.890776299999999921e+01,7.012999999999999545e+02,1.676105306000000000e+09
4.964320299999999975e+01,1.890776800000000080e+01,7.013999999999999773e+02,1.676105307000000000e+09
4.964319900000000274e+01,1.890777699999999939e+01,7.015000000000000000e+02,1.676105308000000000e+09
4.964319499999999863e+01,1.890778500000000051e+01,7.016000000000000227e+02,1.676105309000000000e+09
4.964319299999999657e+01,1.890779099999999957e+01,7.017000000000000455e+02,1.676105310000000000e+09
4.964319299999999657e+01,1.890780200000000022e+01,7.017999999999999545e+02,1.676105311000000000e+09
4.964319499999999863e+01,1.890781099999999881e+01,7.018999999999999773e+02,1.676105312000000000e+09
4.964319400000000115e+01,1.890782000000000096e+01,7.020000000000000000e+02,1.676105313000000000e+09
4.964318899999999957e+01,1.890782899999999955e+01,7.022000000000000455e+02,1.676105314000000000e+09
4.964318500000000256e+01,1.890783400000000114e+01,7.022999999999999545e+02,1.676105315000000000e+09
4.964318300000000050e+01,1.890784199999999871e+01,7.023999999999999773e+02,1.676105316000000000e+09
4.964318300000000050e+01,1.890784800000000132e+01,7.023999999999999773e+02,1.676105317000000000e+09
4.964317900000000350e+01,1.890785500000000141e+01,7.025000000000000000e+02,1.676105318000000000e+09
4.964317700000000144e+01,1.890786299999999898e+01,7.026000000000000227e+02,1.676105319000000000e+09
4.964317499999999939e+01,1.890786800000000056e+01,7.027000000000000455e+02,1.676105320000000000e+09
4.964317400000000191e+01,1.890787299999999860e+01,7.027000000000000455e+02,1.676105321000000000e+09
4.964317100000000238e+01,1.890787500000000065e+01,7.027999999999999545e+02,1.676105322000000000e+09
4.964317199999999985e+01,1.890787800000000018e+01,7.027999999999999545e+02,1.676105323000000000e+09
4.964317799999999892e+01,1.890787999999999869e+01,7.028999999999999773e+02,1.676105324000000000e+09
4.964318099999999845e+01,1.890788600000000130e+01,7.030000000000000000e+02,1.676105325000000000e+09
4.964317900000000350e+01,1.890788999999999831e+01,7.031000000000000227e+02,1.676105326000000000e+09
4.964317799999999892e+01,1.890789600000000092e+01,7.032000000000000455e+02,1.676105327000000000e+09
4.964317599999999686e+01,1.890790099999999896e+01,7.032000000000000455e+02,1.676105328000000000e+09
4.964317299999999733e+01,1.890790799999999905e+01,7.032999999999999545e+02,1.676105329000000000e+09
4.964317199999999985e+01,1.890791499999999914e+01,7.033999999999999773e+02,1.676105330000000000e+09
4.964316999999999780e+01,1.890792199999999923e+01,7.035000000000000000e+02,1.676105331000000000e+09
4.964316800000000285e+01,1.890792700000000082e+01,7.035000000000000000e+02,1.676105332000000000e+09
4.964316399999999874e+01,1.890793100000000138e+01,7.036000000000000227e+02,1.676105333000000000e+09
4.964316099999999921e+01,1.890793199999999885e+01,7.037000000000000455e+02,1.676105334000000000e+09
4.964315899999999715e+01,1.890793299999999988e+01,7.037000000000000455e+02,1.676105335000000000e+09
4.964315700000000220e+01,1.890793700000000044e+01,7.037999999999999545e+02,1.676105336000000000e+09
4.964315500000000014e+01,1.890793999999999997e+01,7.037999999999999545e+02,1.676105337000000000e+09
4.964315500000000014e+01,1.890794800000000109e+01,7.038999999999999773e+02,1.676105338000000000e+09
4.964315599999999762e+01,1.890795100000000062e+01,7.038999999999999773e+02,1.676105339000000000e+09
4.964315700000000220e+01,1.890795599999999865e+01,7.040000000000000000e+02,1.676105340000000000e+09
4.964315599999999762e+01,1.890796100000000024e+01,7.040000000000000000e+02,1.676105341000000000e+09
4.964315100000000314e+01,1.890796800000000033e+01,7.041000000000000227e+02,1.676105342000000000e+09
4.964314999999999856e+01,1.890797799999999995e+01,7.042999999999999545e+02,1.676105343000000000e+09
4.964315200000000061e+01,1.890798500000000004e+01,7.042999999999999545e+02,1.676105344000000000e+09
4.964314999999999856e+01,1.890798900000000060e+01,7.043999999999999773e+02,1.676105345000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105346000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105347000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105348000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105349000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105350000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105351000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105352000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105353000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105354000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105355000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105356000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105357000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105358000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105359000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105360000000000e+09
4.964314799999999650e+01,1.890799300000000116e+01,7.043999999999999773e+02,1.676105361000000000e+09
4.964314600000000155e+01,1.890799300000000116e+01,7.045000000000000000e+02,1.676105362000000000e+09
4.964314199999999744e+01,1.890799700000000172e+01,7.045000000000000000e+02,1.676105363000000000e+09
4.964313899999999791e+01,1.890800099999999873e+01,7.046000000000000227e+02,1.676105364000000000e+09
4.964313800000000043e+01,1.890800799999999882e+01,7.047000000000000455e+02,1.676105365000000000e+09
4.964313599999999838e+01,1.890801499999999891e+01,7.047999999999999545e+02,1.676105366000000000e+09
4.964313500000000090e+01,1.890802100000000152e+01,7.047999999999999545e+02,1.676105367000000000e+09
4.964313400000000343e+01,1.890802499999999853e+01,7.048999999999999773e+02,1.676105368000000000e+09
4.964313299999999884e+01,1.890802800000000161e+01,7.048999999999999773e+02,1.676105369000000000e+09
4.964312999999999931e+01,1.890803100000000114e+01,7.050000000000000000e+02,1.676105370000000000e+09
4.964312600000000231e+01,1.890803400000000067e+01,7.050000000000000000e+02,1.676105371000000000e+09
4.964312499999999773e+01,1.890803700000000021e+01,7.051000000000000227e+02,1.676105372000000000e+09
4.964312300000000278e+01,1.890803899999999871e+01,7.051000000000000227e+02,1.676105373000000000e+09
4.964312199999999820e+01,1.890804100000000076e+01,7.051000000000000227e+02,1.676105374000000000e+09
4.964312100000000072e+01,1.890804599999999880e+01,7.052000000000000455e+02,1.676105375000000000e+09
4.964311899999999866e+01,1.890805200000000141e+01,7.052999999999999545e+02,1.676105376000000000e+09
4.964311800000000119e+01,1.890805800000000048e+01,7.052999999999999545e+02,1.676105377000000000e+09
4.964311699999999661e+01,1.890806100000000001e+01,7.053999999999999773e+02,1.676105378000000000e+09
4.964311699999999661e+01,1.890806200000000104e+01,7.053999999999999773e+02,1.676105379000000000e+09
4.964311599999999913e+01,1.890806600000000159e+01,7.053999999999999773e+02,1.676105380000000000e+09
4.964311599999999913e+01,1.890806800000000010e+01,7.053999999999999773e+02,1.676105381000000000e+09
4.964311599999999913e+01,1.890806999999999860e+01,7.055000000000000000e+02,1.676105382000000000e+09
4.964311500000000166e+01,1.890807099999999963e+01,7.055000000000000000e+02,1.676105383000000000e+09
4.964311299999999960e+01,1.890807200000000066e+01,7.055000000000000000e+02,1.676105384000000000e+09
4.964311099999999755e+01,1.890807500000000019e+01,7.055000000000000000e+02,1.676105385000000000e+09
4.964310900000000260e+01,1.890807799999999972e+01,7.056000000000000227e+02,1.676105386000000000e+09
4.964310799999999801e+01,1.890808300000000131e+01,7.056000000000000227e+02,1.676105387000000000e+09
4.964310700000000054e+01,1.890808799999999934e+01,7.057000000000000455e+02,1.676105388000000000e+09
4.964310300000000353e+01,1.890809300000000093e+01,7.057999999999999545e+02,1.676105389000000000e+09
4.964309200000000288e+01,1.890810199999999952e+01,7.060000000000000000e+02,1.676105390000000000e+09
4.964308199999999971e+01,1.890811300000000017e+01,7.061000000000000227e+02,1.676105391000000000e+09
4.964307600000000065e+01,1.890812499999999829e+01,7.062999999999999545e+02,1.676105392000000000e+09
4.964306899999999700e+01,1.890813400000000044e+01,7.063999999999999773e+02,1.676105393000000000e+09
4.964305999999999841e+01,1.890814299999999903e+01,7.066000000000000227e+02,1.676105394000000000e+09
4.964304899999999776e+01,1.890815100000000015e+01,7.067999999999999545e+02,1.676105395000000000e+09
4.964303900000000169e+01,1.890815600000000174e+01,7.068999999999999773e+02,1.676105396000000000e+09
4.964303300000000263e+01,1.890816299999999828e+01,7.070000000000000000e+02,1.676105397000000000e+09
4.964302399999999693e+01,1.890816900000000089e+01,7.072000000000000455e+02,1.676105398000000000e+09
4.964301999999999992e+01,1.890817600000000098e+01,7.072999999999999545e+02,1.676105399000000000e+09
4.964301900000000245e+01,1.890818300000000107e+01,7.073999999999999773e+02,1.676105400000000000e+09
4.964301400000000086e+01,1.890818499999999958e+01,7.073999999999999773e+02,1.676105401000000000e+09
4.964301300000000339e+01,1.890818499999999958e+01,7.073999999999999773e+02,1.676105402000000000e+09
4.964301100000000133e+01,1.890819099999999864e+01,7.075000000000000000e+02,1.676105403000000000e+09
4.964300599999999974e+01,1.890819700000000125e+01,7.076000000000000227e+02,1.676105404000000000e+09
4.964300000000000068e+01,1.890820400000000134e+01,7.077000000000000455e+02,1.676105405000000000e+09
4.964299700000000115e+01,1.890821400000000096e+01,7.077999999999999545e+02,1.676105406000000000e+09
4.964298999999999751e+01,1.890822199999999853e+01,7.080000000000000000e+02,1.676105407000000000e+09
4.964298500000000303e+01,1.890822800000000115e+01,7.081000000000000227e+02,1.676105408000000000e+09
4.964298399999999845e+01,1.890823299999999918e+01,7.081000000000000227e+02,1.676105409000000000e+09
4.964298000000000144e+01,1.890823800000000077e+01,7.082000000000000455e+02,1.676105410000000000e+09
4.964297799999999938e+01,1.890823999999999927e+01,7.082000000000000455e+02,1.676105411000000000e+09
4.964297499999999985e+01,1.890824500000000086e+01,7.082999999999999545e+02,1.676105412000000000e+09
4.964297100000000285e+01,1.890825299999999842e+01,7.083999999999999773e+02,1.676105413000000000e+09
4.964296600000000126e+01,1.890825500000000048e+01,7.085000000000000000e+02,1.676105414000000000e+09
4.964296000000000220e+01,1.890825999999999851e+01,7.086000000000000227e+02,1.676105415000000000e+09
4.964295400000000313e+01,1.890826399999999907e+01,7.087000000000000455e+02,1.676105416000000000e+09
4.964294900000000155e+01,1.890827099999999916e+01,7.088999999999999773e+02,1.676105417000000000e+09
4.964294300000000248e+01,1.890827799999999925e+01,7.090000000000000000e+02,1.676105418000000000e+09
4.964293700000000342e+01,1.890828700000000140e+01,7.091000000000000227e+02,1.676105419000000000e+09
4.964292900000000230e+01,1.890829300000000046e+01,7.092999999999999545e+02,1.676105420000000000e+09
4.964293299999999931e+01,1.890829199999999943e+01,7.093999999999999773e+02,1.676105421000000000e+09
4.964293599999999884e+01,1.890829000000000093e+01,7.093999999999999773e+02,1.676105422000000000e+09
4.964293500000000137e+01,1.890829400000000149e+01,7.095000000000000000e+02,1.676105423000000000e+09
4.964292999999999978e+01,1.890830199999999905e+01,7.096000000000000227e+02,1.676105424000000000e+09
4.964292199999999866e+01,1.890831400000000073e+01,7.097999999999999545e+02,1.676105425000000000e+09
4.964291800000000165e+01,1.890831899999999877e+01,7.098999999999999773e+02,1.676105426000000000e+09
4.964292100000000119e+01,1.890832199999999830e+01,7.098999999999999773e+02,1.676105427000000000e+09
4.964292799999999772e+01,1.890832599999999886e+01,7.101000000000000227e+02,1.676105428000000000e+09
4.964292400000000072e+01,1.890832500000000138e+01,7.101000000000000227e+02,1.676105429000000000e+09
4.964291200000000259e+01,1.890832199999999830e+01,7.103999999999999773e+02,1.676105430000000000e+09
4.964290799999999848e+01,1.890832500000000138e+01,7.103999999999999773e+02,1.676105431000000000e+09
4.964290700000000101e+01,1.890832800000000091e+01,7.105000000000000000e+02,1.676105432000000000e+09
4.964290199999999942e+01,1.890833200000000147e+01,7.106000000000000227e+02,1.676105433000000000e+09
4.964289800000000241e+01,1.890833699999999951e+01,7.107000000000000455e+02,1.676105434000000000e+09
4.964289800000000241e+01,1.890834200000000109e+01,7.107000000000000455e+02,1.676105435000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105436000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105437000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105438000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105439000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105440000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105441000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105442000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105443000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105444000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105445000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105446000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105447000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105448000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105449000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105450000000000e+09
4.964289500000000288e+01,1.890834399999999960e+01,7.107999999999999545e+02,1.676105451000000000e+09
4.964289500000000288e+01,1.890834699999999913e+01,7.107999999999999545e+02,1.676105452000000000e+09
4.964289500000000288e+01,1.890835200000000071e+01,7.108999999999999773e+02,1.676105453000000000e+09
4.964289099999999877e+01,1.890835799999999978e+01,7.110000000000000000e+02,1.676105454000000000e+09
4.964288599999999718e+01,1.890836499999999987e+01,7.111000000000000227e+02,1.676105455000000000e+09
4.964288200000000018e+01,1.890836499999999987e+01,7.112000000000000455e+02,1.676105456000000000e+09
4.964287800000000317e+01,1.890836699999999837e+01,7.112000000000000455e+02,1.676105457000000000e+09
4.964287399999999906e+01,1.890836900000000043e+01,7.112999999999999545e+02,1.676105458000000000e+09
4.964286700000000252e+01,1.890837099999999893e+01,7.113999999999999773e+02,1.676105459000000000e+09
4.964285999999999888e+01,1.890837199999999996e+01,7.116000000000000227e+02,1.676105460000000000e+09
4.964285300000000234e+01,1.890837399999999846e+01,7.117000000000000455e+02,1.676105461000000000e+09
4.964284700000000328e+01,1.890837399999999846e+01,7.117999999999999545e+02,1.676105462000000000e+09
4.964284399999999664e+01,1.890837399999999846e+01,7.117999999999999545e+02,1.676105463000000000e+09
4.964283499999999805e+01,1.890837399999999846e+01,7.120000000000000000e+02,1.676105464000000000e+09
4.964282699999999693e+01,1.890837399999999846e+01,7.121000000000000227e+02,1.676105465000000000e+09
4.964281900000000292e+01,1.890837399999999846e+01,7.122000000000000455e+02,1.676105466000000000e+09
4.964281600000000338e+01,1.890837399999999846e+01,7.122999999999999545e+02,1.676105467000000000e+09
4.964281100000000180e+01,1.890837399999999846e+01,7.123999999999999773e+02,1.676105468000000000e+09
4.964280500000000274e+01,1.890837399999999846e+01,7.125000000000000000e+02,1.676105469000000000e+09
4.964279799999999909e+01,1.890837399999999846e+01,7.126000000000000227e+02,1.676105470000000000e+09
4.964279400000000209e+01,1.890837399999999846e+01,7.126000000000000227e+02,1.676105471000000000e+09
4.964279100000000255e+01,1.890837399999999846e+01,7.127000000000000455e+02,1.676105472000000000e+09
4.964278900000000050e+01,1.890837399999999846e+01,7.127000000000000455e+02,1.676105473000000000e+09
4.964278500000000349e+01,1.890837399999999846e+01,7.127999999999999545e+02,1.676105474000000000e+09
4.964278000000000191e+01,1.890837300000000099e+01,7.127999999999999545e+02,1.676105475000000000e+09
4.964277299999999826e+01,1.890837199999999996e+01,7.128999999999999773e+02,1.676105476000000000e+09
4.964276600000000172e+01,1.890836799999999940e+01,7.131000000000000227e+02,1.676105477000000000e+09
4.964276000000000266e+01,1.890836600000000089e+01,7.132000000000000455e+02,1.676105478000000000e+09
4.964274999999999949e+01,1.890836200000000034e+01,7.132999999999999545e+02,1.676105479000000000e+09
4.964273699999999678e+01,1.890835999999999828e+01,7.135000000000000000e+02,1.676105480000000000e+09
4.964272700000000071e+01,1.890835999999999828e+01,7.136000000000000227e+02,1.676105481000000000e+09
4.964272100000000165e+01,1.890835999999999828e+01,7.137000000000000455e+02,1.676105482000000000e+09
4.964271699999999754e+01,1.890835999999999828e+01,7.137999999999999545e+02,1.676105483000000000e+09
4.964271200000000306e+01,1.890835999999999828e+01,7.137999999999999545e+02,1.676105484000000000e+09
4.964271000000000100e+01,1.890835999999999828e+01,7.137999999999999545e+02,1.676105485000000000e+09
4.964271000000000100e+01,1.890835999999999828e+01,7.137999999999999545e+02,1.676105486000000000e+09
4.964270799999999895e+01,1.890835999999999828e+01,7.138999999999999773e+02,1.676105487000000000e+09
4.964270400000000194e+01,1.890835999999999828e+01,7.138999999999999773e+02,1.676105488000000000e+09
4.964269999999999783e+01,1.890835999999999828e+01,7.140000000000000000e+02,1.676105489000000000e+09
4.964269699999999830e+01,1.890835999999999828e+01,7.140000000000000000e+02,1.676105490000000000e+09
4.964269500000000335e+01,1.890835999999999828e+01,7.140000000000000000e+02,1.676105491000000000e+09
4.964268899999999718e+01,1.890835999999999828e+01,7.141000000000000227e+02,1.676105492000000000e+09
4.964267799999999653e+01,1.890835999999999828e+01,7.142999999999999545e+02,1.676105493000000000e+09
4.964266800000000046e+01,1.890836300000000136e+01,7.143999999999999773e+02,1.676105494000000000e+09
4.964265000000000327e+01,1.890837199999999996e+01,7.147000000000000455e+02,1.676105495000000000e+09
4.964263299999999646e+01,1.890838199999999958e+01,7.148999999999999773e+02,1.676105496000000000e+09
4.964261799999999880e+01,1.890838400000000163e+01,7.151000000000000227e+02,1.676105497000000000e+09
4.964260300000000115e+01,1.890838700000000117e+01,7.152999999999999545e+02,1.676105498000000000e+09
4.964258999999999844e+01,1.890838799999999864e+01,7.155000000000000000e+02,1.676105499000000000e+09
4.964257299999999873e+01,1.890839199999999920e+01,7.157000000000000455e+02,1.676105500000000000e+09
4.964255800000000107e+01,1.890840199999999882e+01,7.158999999999999773e+02,1.676105501000000000e+09
4.964254400000000089e+01,1.890841199999999844e+01,7.161000000000000227e+02,1.676105502000000000e+09
4.964253300000000024e+01,1.890842400000000012e+01,7.162999999999999545e+02,1.676105503000000000e+09
4.964253200000000277e+01,1.890843399999999974e+01,7.163999999999999773e+02,1.676105504000000000e+09
4.964252199999999959e+01,1.890844099999999983e+01,7.166000000000000227e+02,1.676105505000000000e+09
4.964251300000000100e+01,1.890844900000000095e+01,7.167000000000000455e+02,1.676105506000000000e+09
4.964251099999999894e+01,1.890845500000000001e+01,7.167999999999999545e+02,1.676105507000000000e+09
4.964250899999999689e+01,1.890846099999999907e+01,7.168999999999999773e+02,1.676105508000000000e+09
4.964250499999999988e+01,1.890847099999999870e+01,7.170000000000000000e+02,1.676105509000000000e+09
4.964249600000000129e+01,1.890848300000000037e+01,7.172000000000000455e+02,1.676105510000000000e+09
4.964249000000000223e+01,1.890849000000000046e+01,7.173999999999999773e+02,1.676105511000000000e+09
4.964248500000000064e+01,1.890850100000000111e+01,7.175000000000000000e+02,1.676105512000000000e+09
4.964247900000000158e+01,1.890850599999999915e+01,7.176000000000000227e+02,1.676105513000000000e+09
4.964247799999999700e+01,1.890850899999999868e+01,7.177000000000000455e+02,1.676105514000000000e+09
4.964247499999999746e+01,1.890851599999999877e+01,7.177999999999999545e+02,1.676105515000000000e+09
4.964247399999999999e+01,1.890852100000000036e+01,7.177999999999999545e+02,1.676105516000000000e+09
4.964246700000000345e+01,1.890852699999999942e+01,7.180000000000000000e+02,1.676105517000000000e+09
4.964246299999999934e+01,1.890852800000000045e+01,7.181000000000000227e+02,1.676105518000000000e+09
4.964245400000000075e+01,1.890854099999999960e+01,7.182999999999999545e+02,1.676105519000000000e+09
4.964244399999999757e+01,1.890855300000000128e+01,7.186000000000000227e+02,1.676105520000000000e+09
4.964242899999999992e+01,1.890856300000000090e+01,7.188999999999999773e+02,1.676105521000000000e+09
4.964242000000000132e+01,1.890857400000000155e+01,7.192000000000000455e+02,1.676105522000000000e+09
4.964241400000000226e+01,1.890857700000000108e+01,7.192999999999999545e+02,1.676105523000000000e+09
4.964241400000000226e+01,1.890857499999999902e+01,7.192999999999999545e+02,1.676105524000000000e+09
4.964240300000000161e+01,1.890857499999999902e+01,7.196000000000000227e+02,1.676105525000000000e+09
4.964239100000000349e+01,1.890857799999999855e+01,7.198999999999999773e+02,1.676105526000000000e+09
4.964238999999999891e+01,1.890858800000000173e+01,7.200000000000000000e+02,1.676105527000000000e+09
4.964239599999999797e+01,1.890859899999999882e+01,7.202000000000000455e+02,1.676105528000000000e+09
4.964239100000000349e+01,1.890861699999999956e+01,7.206000000000000227e+02,1.676105529000000000e+09
4.964238999999999891e+01,1.890862699999999919e+01,7.207000000000000455e+02,1.676105530000000000e+09
4.964239200000000096e+01,1.890862999999999872e+01,7.207999999999999545e+02,1.676105531000000000e+09
4.964239599999999797e+01,1.890862699999999919e+01,7.208999999999999773e+02,1.676105532000000000e+09
4.964239800000000002e+01,1.890862399999999965e+01,7.210000000000000000e+02,1.676105533000000000e+09
4.964239299999999844e+01,1.890862200000000115e+01,7.211000000000000227e+02,1.676105534000000000e+09
4.964239599999999797e+01,1.890863200000000077e+01,7.212999999999999545e+02,1.676105535000000000e+09
4.964239800000000002e+01,1.890864399999999890e+01,7.215000000000000000e+02,1.676105536000000000e+09
4.964239500000000049e+01,1.890865099999999899e+01,7.216000000000000227e+02,1.676105537000000000e+09
4.964239200000000096e+01,1.890865200000000002e+01,7.217000000000000455e+02,1.676105538000000000e+09
4.964239299999999844e+01,1.890865600000000057e+01,7.217999999999999545e+02,1.676105539000000000e+09
4.964239599999999797e+01,1.890865799999999908e+01,7.218999999999999773e+02,1.676105540000000000e+09
4.964239500000000049e+01,1.890866700000000122e+01,7.220000000000000000e+02,1.676105541000000000e+09
4.964239200000000096e+01,1.890867400000000131e+01,7.221000000000000227e+02,1.676105542000000000e+09
4.964239400000000302e+01,1.890867400000000131e+01,7.222000000000000455e+02,1.676105543000000000e+09
4.964239299999999844e+01,1.890866899999999973e+01,7.222999999999999545e+02,1.676105544000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105545000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105546000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105547000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105548000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105549000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105550000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105551000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105552000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105553000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105554000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105555000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105556000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105557000000000e+09
4.964239299999999844e+01,1.890866300000000066e+01,7.223999999999999773e+02,1.676105558000000000e+09
4.964239200000000096e+01,1.890866700000000122e+01,7.225000000000000000e+02,1.676105559000000000e+09
4.964239200000000096e+01,1.890866700000000122e+01,7.225000000000000000e+02,1.676105560000000000e+09
